Location,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,284.610641389788,285.87614769799853,287.2263359534976,288.7197635246713,290.2563577515027,291.8123059647269,293.3536396063148,294.9950459079199,296.7871887178809,298.7561761014598,300.61995508289846,302.4708038840082,304.4345399299822,306.3345168108858,308.3983255168769,310.4517306295,312.273020014532,313.95467005746747,315.40060439923377,316.70478565294934,318.0693738027611,319.25923112490915,320.1946297641852,320.960268181518,321.54719598388266,321.9656516282449,322.309961027809,322.8091023185151,323.39708699385693,324.04272078737034,324.7603045115265,325.3408085078275,325.72585705792983,325.95059118832154,326.1307384899927,326.32067838034214,326.54017768676925,326.9418884999009,327.51715767223726,328.1779840147962,328.98368452341634,330.238489992734,331.7916308871128,333.0778287865777,334.10415152916306,334.8062949996697,335.4570810489464,336.26606777197964,336.9833377369707,337.7594788295132,338.5863333113152,339.7517834731488,341.26999801836314,342.69964991082634,344.18693440782084,346.08909108923973,348.3863696413237,350.93112160644694,353.7125140365942,357.12185415152913,361.2069984807451,364.5759792588679,366.851113019354,368.5935662857521,370.2397450293943,372.39363564304114,374.2882786181386,375.7375156879583,377.4557434440848,379.50386419182246,381.13835127815577,382.1534942862805,384.4976550630821,386.8450029724552,387.69943523350287
Belize,3.02818939061815,3.1179964927663306,3.21543182814555,3.310587461639632,3.405260850504165,3.5009206488382287,3.598071021481806,3.6975887768522577,3.799188952213941,3.901337132836475,4.003419552827707,4.104888206926787,4.21052170100833,4.327202981148619,4.454340201665936,4.589017974572556,4.730622533976327,4.878211310828584,5.0290881192459445,5.1749232792634805,5.293095133713283,5.383844804910127,5.465848312143796,5.543380096448926,5.619706269180184,5.7161990355107415,5.835094256904866,5.957343270495397,6.081236299868479,6.2112012275317845,6.359579131959666,6.522818939061815,6.687746602367382,6.852104340201666,7.016396317404647,7.1808636562911,7.345615957913196,7.511508110477861,7.67998684787374,7.852104340201666,8.026106970626918,8.199912319158264,8.372775098640947,8.544585708022797,8.728496273564227,8.949846558526962,9.220100832967995,9.532902235861464,9.871679088119246,10.217382726874176,10.556729504603243,10.889017974572557,11.223520385795704,11.56422621657168,11.910938185006575,12.263502849627356,12.620714598860149,12.981148619026742,13.343336256028058,13.70512932924156,14.039675580885577,14.348882069267866,14.66085050416484,14.977071459886014,15.296909250328802,15.621788689171415,15.98882069267865,16.361310828583953,16.669289785181938,16.9148838228847,17.133340640070145,17.332156948706707,17.655984217448488,18.023038141166158,18.284590092064885
Benin,19.9581012770486,20.10737850301525,20.271151117417524,20.452301347995743,20.652554097197587,20.873053387726145,21.11468605888613,21.379655906349768,21.66932866264633,21.98398811635332,22.32428166016318,22.69619545938276,23.0991353316779,23.527030862007805,23.98016140475346,24.45846044696701,24.958469315360052,25.47886661936857,26.022144377438806,26.58941557289819,27.18213018800993,27.80034143313232,28.44574760553388,29.11933309684285,29.821151117417525,30.55522348350479,31.32490244767648,32.13197942532813,32.97538577509755,33.86421159985811,34.81066867683576,35.81329372117772,36.86232706633557,37.94765874423555,39.073204150407946,40.24487850301525,41.46346222064562,42.732232174529976,44.05232795317488,45.42086732884001,46.83823164242639,48.30553387726144,49.821248669741045,52.08146505853139,54.06621142249025,55.22147037956722,56.68550461156438,58.38387282724371,60.21185260730756,62.10374246186591,64.0441557289819,66.0304717985101,68.06869900673998,70.17621496984746,72.35805250088684,74.7263524299397,77.09508691025187,79.40731642426393,81.84166371053566,84.33330081589216,86.88793898545583,89.51422046825115,92.21050904576092,94.97014455480668,97.81840634976942,100.75098439162824,103.74105622561191,106.77350124157503,109.820392869812,112.8658655551614,115.91139588506564,118.955454061724,122.02465856686769,125.142200248315,128.26112096488117
Bermuda,689.1388888888889,699.9444444444445,709.8981481481482,719.1481481481482,728.6388888888889,738.0185185185185,747.0833333333334,755.3703703703703,763.1666666666666,771.1574074074074,781.6203703703703,798.5648148148148,819.25,839.6296296296297,859.4537037037037,878.9074074074074,898.7777777777778,916.925925925926,933.4074074074074,950.1203703703704,965.2685185185184,974.2037037037036,977.824074074074,980.4722222222222,982.5277777777778,983.8611111111112,985.3703703703704,987.4351851851852,989.4629629629628,991.0648148148148,993.9444444444443,999.9444444444443,1007.1666666666666,1014.3888888888888,1021.6574074074074,1028.638888888889,1034.9907407407406,1041.9444444444443,1049.9722222222222,1057.9444444444443,1065.898148148148,1073.7777777777778,1081.6203703703704,1089.175925925926,1096.1851851851852,1102.3425925925926,1107.648148148148,1114.388888888889,1122.9351851851852,1131.9351851851852,1139.824074074074,1145.6944444444443,1150.787037037037,1155.2962962962963,1158.425925925926,1161.3148148148148,1163.5833333333333,1166.8425925925926,1172.212962962963,1177.1296296296296,1180.101851851852,1180.2314814814815,1178.6296296296296,1177.287037037037,1176.462962962963,1175.25,1174.9722222222222,1177.3796296296296,1182.0555555555557,1187.1666666666667,1192.2592592592594,1197.185185185185,1199.0462962962963,1198.111111111111,1196.9722222222222
Bhutan,4.427306349950513,4.547585560243788,4.672084179819763,4.801075688909726,4.9344428817002655,5.072355055477418,5.215281033494817,5.362843152575923,5.515380007292806,5.673152055008595,5.836432775954576,6.006211908110642,6.189391571599729,6.385268531541387,6.58923269260822,6.803159347814762,7.027660571964369,7.262905662343074,7.509272282127416,7.767203208834713,8.03583893316664,8.314072511329895,8.60196905766526,8.8999583268219,9.208144501745064,9.527282908787832,9.858063759962494,10.20053914674168,10.554852320675106,10.91835963952701,11.28832630098453,11.664205344585092,12.04576235870188,12.43579725998854,12.83493514611658,13.241456998489348,13.656417669427515,14.079192061259572,14.507097463145284,14.939469708808668,15.34841381465854,15.621802885867584,15.048549252487367,14.446853675053394,14.442295671198623,14.272776996405687,14.29347033390634,14.551661717976769,14.831353857373548,15.173699015471168,15.545736312965568,15.908592488409647,16.263179142574362,16.608415377402718,16.943910506850028,17.23877428764911,17.471466895869145,17.675704537167267,17.876530187008388,18.07542845236235,18.274522060738654,18.47624628848257,18.682072719695785,18.890269312913475,19.095158097619414,19.28994113663593,19.478720633432307,19.647197478772725,19.788482575402405,19.92040422982758,20.055373235401365,20.196944835130488,20.33949314997135,20.481976350471427,20.615838412251914
Bolivia (Plurinational State of),2.8523747411836275,2.8960635910558232,2.9424409926363686,2.991759877485122,3.044263946083115,3.09979996252182,3.158265000272317,3.219402435343216,3.2830871866164126,3.3492121735775138,3.4176430840295877,3.4881768342384407,3.560882195741334,3.6360416395503727,3.713659319651028,3.793784622315025,3.876637247218445,3.962506588682513,4.051469264661492,4.143122338564586,4.237074412649532,4.333384565820823,4.431820636445961,4.532644787163631,4.636286724693228,4.742503210107662,4.852312892955487,4.9655505369257,5.080899790177578,5.197881098166062,5.316086447206999,5.435360293622155,5.555344471553046,5.676246218719336,5.798842330404312,5.922831411884276,6.048645016094386,6.177587494472892,6.309911778579651,6.444923691286877,6.581890746489652,6.720492625752679,6.859001732673496,6.996415110537553,7.133151850323595,7.269175027716314,7.404927734499403,7.539852875065656,7.674159533350503,7.809313143117723,7.944566910090216,8.079719596749552,8.215988320839068,8.354772513908928,8.496549422734486,8.640985343816146,8.789546172471631,8.941185565915903,9.093404209556567,9.246102869296232,9.399402933821472,9.55317793735236,9.70722433460076,9.861199190988252,10.014694492830683,10.167761011061602,10.320364129135408,10.472278147174782,10.623465217756534,10.77394795702379,10.907719212736673,11.019470653015746,11.148516057923173,11.302680151426618,11.458828926877857
"Bonaire, Sint Eustatius and Saba",21.32469512195122,21.429878048780488,21.692073170731707,22.036585365853657,22.6859756097561,23.17682926829268,23.208841463414632,23.275914634146343,23.403963414634145,23.59298780487805,23.884146341463413,24.272865853658537,24.70274390243902,25.19359756097561,25.765243902439025,26.388719512195124,27.05182926829268,27.765243902439025,28.507621951219512,29.28506097560976,30.07926829268293,30.86432926829268,31.577743902439025,32.1265243902439,32.59603658536585,33.09451219512195,33.62957317073171,34.207317073170735,34.791158536585364,35.35670731707317,35.91920731707317,36.391768292682926,36.739329268292686,37.05335365853659,37.3765243902439,37.70884146341464,38.02743902439025,38.34451219512195,38.6875,39.04878048780488,39.41920731707317,39.78353658536585,40.13262195121951,40.46493902439025,40.80640243902439,41.1859756097561,41.59908536585366,42.03658536585366,42.484756097560975,42.92987804878049,43.39329268292683,44.21341463414634,45.7469512195122,47.69207317073171,49.70579268292683,51.769817073170735,53.885670731707314,56.04878048780488,58.22713414634146,60.4375,62.67835365853659,65.9314024390244,69.57774390243902,72.59451219512195,74.58841463414635,75.03048780487805,74.82621951219512,75.59908536585365,76.6905487804878,78.125,80.64939024390245,83.30182926829268,87.27743902439025,91.15396341463416,93.52286585365852
Bosnia and Herzegovina,52.5501396566205,53.32817352579253,54.19618337011934,55.26157782682579,56.45246791804208,57.66299783190421,58.900931695216514,60.15854444596363,61.437769791198704,62.74522921264918,64.09322811883509,65.39515010645155,66.55726898060433,67.62001679785925,68.62590581479384,69.59068890755317,70.52292126491787,71.41478992909741,72.24630349434537,73.00749067328164,73.70054886028478,74.40623474031682,75.16593745727289,75.92976150946345,76.69340000390648,77.46045666738286,78.2184893646112,78.95236048987245,79.65779244877629,80.34259819911323,81.0286930874856,81.72778678438189,82.44820008984901,83.1831552630037,83.9021036388851,84.5823681075063,85.20256069691584,85.75201671972967,86.22387053928941,86.6062952907397,86.89282575150888,87.08212395257534,82.71219016739262,76.26388264937398,72.76622653671113,72.57387151590913,75.69283356446667,78.48559485907377,79.8749243119714,80.67473680098443,81.25029786901577,81.63443170498272,81.80171689747445,81.61655956403696,80.88339160497685,80.01431724515109,79.36543156825596,78.3917807684044,77.10499638650703,75.7816668945446,74.44716487294177,73.0862648202043,71.6861046545696,70.5287223860773,69.62964626833603,68.72552102662266,67.83606461316093,66.97037912377678,66.15622009102096,65.34627028927476,64.44419594898139,63.380813328906,62.59745688223919,62.21210227161748,61.80543781862219
Botswana,0.7299728265664426,0.7473682353148766,0.7652868208847247,0.7833942088825366,0.8011619289608809,0.8186014504261289,0.8359924479028814,0.8536490039348543,0.8718534399096571,0.8908607273304748,0.9107785012263334,0.9315591198630742,0.9531619995412276,0.9757141848852188,0.999181267975932,1.0140004940624283,1.019650450831966,1.025060434422035,1.03041218922591,1.0358830483651826,1.0416494627071091,1.0595539322075769,1.0982425493621302,1.1511795740476063,1.209478940588993,1.271115875284527,1.3383930619518996,1.41085525735359,1.4984895805762886,1.5911324616660492,1.6542004128950294,1.711567236602968,1.780863021191749,1.845916926931696,1.912128350360842,1.9796816826354704,2.0479769908069096,2.1159405713479083,2.18000899899423,2.241408607273305,2.303911915727066,2.3675409807139203,2.4350793146648315,2.505805233532723,2.576222363382916,2.6447091207453286,2.710133573306513,2.7732632823390326,2.8353881036825297,2.897317946817709,2.959755968450585,3.0212870326257653,3.078648562807686,3.1333024544315635,3.188724789582341,3.2464789229439064,3.3076006211070528,3.3723307395055846,3.4407398584864044,3.512559772731283,3.5874411095230534,3.658769608102624,3.720672101353378,3.777252836447691,3.832590475182185,3.8876943165175657,3.943280750974891,3.999694739999647,4.05685423393856,4.114980678630036,4.17463959910363,4.237362588887124,4.305209711855734,4.376412930319552,4.448571630229562
Brazil,6.390004355035929,6.582666897180474,6.783192432766142,6.991239258973886,7.206761552211377,7.430048790759667,7.661273381398254,7.900261601265353,8.14680556918166,8.40072904976466,8.660793729226837,8.926082537502364,9.196462789568011,9.47151333909219,9.749608704807528,10.028257782233846,10.30604398825576,10.58203422053232,10.85663078148966,11.132354387459412,11.411109529153617,11.693902411302036,11.98194777785488,12.275575127959092,12.57333276303101,12.87601846822379,13.186348757020102,13.504833910415476,13.830941094549743,14.163536444711385,14.501726520493794,14.843387284730811,15.185574242594644,15.528583751887382,15.87181639694956,16.213606795291774,16.551095100106004,16.882337936430833,17.20793824941913,17.528178697652827,17.844068536779716,18.15287324691857,18.45806345670209,18.75950594270974,19.0550775651042,19.35060593624897,19.64582419054957,19.94004156427148,20.23891140851912,20.53585402972432,20.820216160533324,21.093353664810596,21.35684296984736,21.610392802704908,21.85595634913988,22.096794442304148,22.33189507474151,22.55912439849057,22.776275762310757,22.98118367244387,23.17524347522296,23.36461635004917,23.555014811907917,23.746706743366342,23.93895376243997,24.129235930482142,24.313796311140997,24.49150708171914,24.6594649646931,24.820768675805866,24.9649853316647,25.071402728358223,25.161867891660105,25.261688485715723,25.36432429942547
British Virgin Islands,47.86688311688312,48.00649350649351,47.925324675324674,47.993506493506494,48.34415584415584,48.66558441558441,48.925324675324674,49.29220779220779,49.892857142857146,50.73701298701299,51.62662337662338,52.17207792207792,52.4025974025974,52.685064935064936,53.04220779220779,53.61688311688312,54.62987012987013,56.146103896103895,58.44155844155844,61.9025974025974,64.5,65.55194805194805,66.45779220779221,67.32142857142857,68.14285714285714,68.87012987012987,69.53896103896103,70.12662337662337,70.68506493506493,71.2012987012987,72.26948051948052,74.53571428571429,77.4090909090909,80.32142857142857,83.24675324675324,86.16233766233766,89.12662337662337,92.17207792207792,95.32142857142856,98.57142857142856,101.97727272727272,105.11038961038962,107.75,110.32142857142856,113.02597402597402,115.8409090909091,118.74350649350647,121.78896103896103,124.92207792207792,128.12012987012986,131.4383116883117,135.03896103896105,139.1525974025974,143.72402597402598,148.57467532467533,153.66883116883116,159.04545454545453,164.71103896103895,170.7012987012987,176.73701298701295,179.71103896103895,186.42857142857144,197.04545454545453,205.86688311688312,214.03896103896105,224.00974025974023,219.98701298701295,212.3311688311688,225.04545454545453,236.32792207792207,241.13311688311688,245.51623376623377,248.82467532467533,253.14935064935065,256.3051948051948
Brunei Darussalam,8.377710320901995,8.879444926279271,9.407285342584562,9.984128360797918,10.617346053772769,11.311448395490023,12.06383347788378,12.864527320034693,13.69861231569818,14.543278404163052,15.32463139635733,16.048135299219428,16.77692974848222,17.547181266261926,18.37328707718994,19.22610581092801,20.099653078924543,20.991760624457932,21.894622723330443,22.800607111882048,23.44119687771032,23.923850823937556,24.664180398959235,25.562792714657416,26.47979184735473,27.41890719861232,28.379271465741542,29.36287944492628,30.335472679965303,31.29609713790113,32.28291413703383,33.30043365134432,34.37372072853426,35.51448395490026,36.71474414570685,37.973894189071984,39.28794449262793,40.565481352992194,41.78889852558543,43.029314830875975,44.28317432784041,45.5501300954033,46.80650477016479,48.04362532523851,49.2786643538595,50.51092801387684,51.73902862098873,52.96470078057242,54.1865568083261,55.40529054640069,56.62168256721596,57.82220294882914,58.99375542064181,60.12784041630529,61.21604509973981,62.25767562879445,63.25455333911536,64.33174327840416,65.53217692974849,66.77406764960972,68.05411968777103,69.27814397224631,70.34804856895056,71.32732003469211,72.28976582827407,73.23703382480485,74.16548135299219,75.06886383347788,75.942671292281,76.7875108412836,77.60685169124024,78.35568083261059,78.98863833477884,79.60945359930616,80.26392020815264
